GENDER	AGE	MEMBER POL. PARTY	INFO: PRESS	INFO: TV RADIO	INFO: POL. MEETING	INFO: PARTY PRESS	INFO: ELECT. PUBLICATION	INFO: CONVERSATION	INFO: NOT INTERESTED	STATE AND MASS MEDIA	RESULT INFLUEN.VOTING	WHICH PARTY LAST ELECT.
Female	48	Not a member	No	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	51	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	I did not vote
Female	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	46	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HDZ
Female	31	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Male	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	60	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	35	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Female	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez zelenih Hrvatske  Zelelna akci
Female	47	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	19	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Female	36	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Female	28	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	38	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	NA	I did not vote
Male	46	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	48	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	34	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	59	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Male	86	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	60	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	HDZ
Male	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	65	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	I did not vote
Female	54	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	51	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should have limited influe	Yes	HDZ
Male	41	One of the regional parties	Yes	Yes	Yes	No	Yes	Yes	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Male	20	Not a member	Yes	No	No	No	No	Yes	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	48	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	48	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	Savez komunista Hrvatske - Stranka d
Female	45	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	51	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	20	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should have limited influe	No	HDZ
Male	73	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	50	NA	Yes	No	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	47	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	53	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	70	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	Yes	HDZ
Female	85	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Other party:
Female	45	Not a member	Yes	No	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Male	41	SDP	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	32	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	29	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	34	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	54	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	49	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	46	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	HDZ
Female	19	NA	No	Yes	Yes	No	No	No	No	The state should not intervene in th	No	HDZ
Female	33	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	NA	For the independent candidate
Male	29	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	39	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	35	Not a member	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	Savez komunista Hrvatske - Stranka d
Male	22	HDZ	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	18	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	30	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	21	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	47	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	31	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	83	Not a member	Yes	No	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	48	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	19	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	34	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	44	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	56	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	19	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	73	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	66	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	38	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	67	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	25	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	Savez zelenih Hrvatske  Zelelna akci
Female	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Other party:
Male	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	27	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	I did not vote
Female	48	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	46	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	45	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	64	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	Koalicija narodnog sporazuma  Hrvats
Male	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	34	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	41	Not a member	Yes	Yes	No	No	No	Yes	NA	The state should not intervene in th	No	HDZ
Male	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	Yes	Koalicija narodnog sporazuma  Hrvats
Female	24	Not a member	No	No	No	No	No	No	Yes	The state should not intervene in th	No	I did not vote
Male	46	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Yugoslavenska samostalna demokratska
Female	50	HKDS	Yes	Yes	Yes	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	59	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	For the independent candidate
Male	46	HDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	31	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Other party:
Female	25	HKDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	83	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	I did not vote
Female	34	HDZ	Yes	Yes	Yes	Yes	No	Yes	No	The state should have strong influen	No	HDZ
Female	47	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	20	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	I did not vote
Male	44	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	I did not vote
Male	48	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	54	HDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	52	Not a member	Yes	Yes	No	Yes	Yes	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	25	HSLS	Yes	Yes	Yes	Yes	No	Yes	Yes	The state should have limited influe	No	HDZ
Male	52	Not a member	Yes	Yes	No	No	No	No	Yes	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	51	HSLS	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	78	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	21	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	75	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	37	Not a member	Yes	Yes	No	No	No	No	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	53	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Male	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	69	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	For the independent candidate
Male	19	HDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	43	HSP	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	47	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	37	HDZ	Yes	Yes	Yes	Yes	No	Yes	No	The state should have limited influe	No	HDZ
Female	30	Other party:	Yes	Yes	No	No	No	Yes	Yes	The state should have strong influen	No	Savez komunista Hrvatske - Stranka d
Female	42	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	53	Not a member	Yes	Yes	No	No	No	No	No	The state should have strong influen	No	Savez komunista Hrvatske - Stranka d
Female	80	Not a member	No	Yes	No	No	No	Yes	No	The state should have strong influen	No	I did not vote
Male	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	71	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	53	HDZ	No	No	Yes	No	No	No	No	The state should have strong influen	Yes	HDZ
Male	24	SSH	Yes	Yes	Yes	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	58	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	52	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	NA
Female	28	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	26	Not a member	No	No	No	No	No	No	Yes	The state should not intervene in th	No	I did not vote
Male	33	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	44	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	42	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Male	47	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Male	43	HDZ	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Male	30	HDZ	No	No	Yes	No	No	No	No	The state should not intervene in th	No	HDZ
Male	45	HDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should not intervene in th	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	34	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	23	HKDZ	Yes	No	No	Yes	No	No	No	The state should have limited influe	No	HDZ
Female	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	88	HSS	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	51	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	42	HDZ	Yes	Yes	Yes	Yes	Yes	Yes	No	The state should have limited influe	No	HDZ
Female	45	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
